respID,qID,altID,obsID,profileID,type,type2,price,weight,runtime,airspeed
441,8,1,3528,422,battery,backpack,200,20,200,125
441,8,2,3528,124,gas,backpack,100,8,200,50
441,8,3,3528,386,battery,backpack,80,8,60,125
442,1,1,3529,54,plug-in,backpack,200,8,unlimited,270
442,1,2,3529,495,battery,handheld,275,20,200,270
442,1,3,3529,452,battery,backpack,100,40,15,270
442,2,1,3530,504,battery,backpack,275,40,200,270
442,2,2,3530,375,battery,handheld,275,20,15,125
442,2,3,3530,135,gas,handheld,275,20,200,50
442,3,1,3531,96,gas,backpack,275,40,15,50
442,3,2,3531,443,battery,handheld,100,20,15,270
442,3,3,3531,225,gas,handheld,80,20,15,270
442,4,1,3532,5,plug-in,handheld,200,8,unlimited,50
442,4,2,3532,192,gas,backpack,275,40,60,125
442,4,3,3532,72,plug-in,backpack,275,40,unlimited,270
442,5,1,3533,80,gas,backpack,275,8,15,50
442,5,2,3533,375,battery,handheld,275,20,15,125
442,5,3,3533,472,battery,backpack,275,20,60,270
442,6,1,3534,9,plug-in,handheld,80,20,unlimited,50
442,6,2,3534,76,gas,backpack,100,8,15,50
442,6,3,3534,19,plug-in,handheld,100,40,unlimited,50
442,7,1,3535,197,gas,handheld,200,8,200,125
442,7,2,3535,190,gas,backpack,200,40,60,125
442,7,3,3535,203,gas,handheld,100,20,200,125
442,8,1,3536,396,battery,backpack,100,20,60,125
442,8,2,3536,241,gas,handheld,80,8,60,270
442,8,3,3536,7,plug-in,handheld,275,8,unlimited,50
443,1,1,3537,390,battery,backpack,200,8,60,125
443,1,2,3537,499,battery,handheld,100,40,200,270
443,1,3,3537,224,gas,backpack,275,8,15,270
443,2,1,3538,230,gas,backpack,200,20,15,270
443,2,2,3538,464,battery,backpack,275,8,60,270
443,2,3,3538,239,gas,handheld,275,40,15,270
443,3,1,3539,157,gas,handheld,200,20,15,125
443,3,2,3539,336,battery,backpack,275,40,60,50
443,3,3,3539,368,battery,backpack,275,8,15,125
443,4,1,3540,394,battery,backpack,80,20,60,125
443,4,2,3540,169,gas,handheld,80,8,60,125
443,4,3,3540,274,gas,backpack,80,20,200,270
443,5,1,3541,453,battery,handheld,200,40,15,270
443,5,2,3541,60,plug-in,backpack,100,20,unlimited,270
443,5,3,3541,207,gas,handheld,275,20,200,125
443,6,1,3542,368,battery,backpack,275,8,15,125
443,6,2,3542,295,battery,handheld,275,8,15,50
443,6,3,3542,160,gas,backpack,275,20,15,125
443,7,1,3543,407,battery,handheld,275,40,60,125
443,7,2,3543,203,gas,handheld,100,20,200,125
443,7,3,3543,390,battery,backpack,200,8,60,125
443,8,1,3544,44,plug-in,backpack,100,40,unlimited,125
443,8,2,3544,77,gas,handheld,200,8,15,50
443,8,3,3544,437,battery,handheld,200,8,15,270
444,1,1,3545,21,plug-in,handheld,200,40,unlimited,50
444,1,2,3545,144,gas,backpack,275,40,200,50
444,1,3,3545,417,battery,handheld,80,20,200,125
444,2,1,3546,415,battery,handheld,275,8,200,125
444,2,2,3546,225,gas,handheld,80,20,15,270
444,2,3,3546,266,gas,backpack,80,8,200,270
444,3,1,3547,421,battery,handheld,200,20,200,125
444,3,2,3547,378,battery,backpack,80,40,15,125
444,3,3,3547,292,battery,backpack,100,8,15,50
444,4,1,3548,73,gas,handheld,80,8,15,50
444,4,2,3548,326,battery,backpack,200,20,60,50
444,4,3,3548,194,gas,backpack,80,8,200,125
444,5,1,3549,25,plug-in,handheld,80,8,unlimited,125
444,5,2,3549,315,battery,handheld,100,8,60,50
444,5,3,3549,162,gas,backpack,80,40,15,125
444,6,1,3550,249,gas,handheld,80,20,60,270
444,6,2,3550,116,gas,backpack,100,40,60,50
444,6,3,3550,146,gas,backpack,80,8,15,125
444,7,1,3551,286,gas,backpack,200,40,200,270
444,7,2,3551,473,battery,handheld,80,40,60,270
444,7,3,3551,37,plug-in,handheld,200,20,unlimited,125
444,8,1,3552,135,gas,handheld,275,20,200,50
444,8,2,3552,301,battery,handheld,200,20,15,50
444,8,3,3552,397,battery,handheld,200,20,60,125
445,1,1,3553,378,battery,backpack,80,40,15,125
445,1,2,3553,80,gas,backpack,275,8,15,50
445,1,3,3553,2,plug-in,backpack,80,8,unlimited,50
445,2,1,3554,263,gas,handheld,275,40,60,270
445,2,2,3554,27,plug-in,handheld,100,8,unlimited,125
445,2,3,3554,245,gas,handheld,200,8,60,270
445,3,1,3555,243,gas,handheld,100,8,60,270
445,3,2,3555,265,gas,handheld,80,8,200,270
445,3,3,3555,42,plug-in,backpack,80,40,unlimited,125
445,4,1,3556,483,battery,handheld,100,8,200,270
445,4,2,3556,30,plug-in,backpack,200,8,unlimited,125
445,4,3,3556,321,battery,handheld,80,20,60,50
445,5,1,3557,97,gas,handheld,80,8,60,50
445,5,2,3557,26,plug-in,backpack,80,8,unlimited,125
445,5,3,3557,31,plug-in,handheld,275,8,unlimited,125
445,6,1,3558,248,gas,backpack,275,8,60,270
445,6,2,3558,26,plug-in,backpack,80,8,unlimited,125
445,6,3,3558,329,battery,handheld,80,40,60,50
445,7,1,3559,304,battery,backpack,275,20,15,50
445,7,2,3559,192,gas,backpack,275,40,60,125
445,7,3,3559,49,plug-in,handheld,80,8,unlimited,270
445,8,1,3560,125,gas,handheld,200,8,200,50
445,8,2,3560,405,battery,handheld,200,40,60,125
445,8,3,3560,295,battery,handheld,275,8,15,50
446,1,1,3561,425,battery,handheld,80,40,200,125
446,1,2,3561,465,battery,handheld,80,20,60,270
446,1,3,3561,432,battery,backpack,275,40,200,125
446,2,1,3562,122,gas,backpack,80,8,200,50
446,2,2,3562,30,plug-in,backpack,200,8,unlimited,125
446,2,3,3562,430,battery,backpack,200,40,200,125
446,3,1,3563,377,battery,handheld,80,40,15,125
446,3,2,3563,159,gas,handheld,275,20,15,125
446,3,3,3563,263,gas,handheld,275,40,60,270
446,4,1,3564,14,plug-in,backpack,200,20,unlimited,50
446,4,2,3564,264,gas,backpack,275,40,60,270
446,4,3,3564,152,gas,backpack,275,8,15,125
446,5,1,3565,289,battery,handheld,80,8,15,50
446,5,2,3565,453,battery,handheld,200,40,15,270
446,5,3,3565,430,battery,backpack,200,40,200,125
446,6,1,3566,464,battery,backpack,275,8,60,270
446,6,2,3566,380,battery,backpack,100,40,15,125
446,6,3,3566,178,gas,backpack,80,20,60,125
446,7,1,3567,142,gas,backpack,200,40,200,50
446,7,2,3567,192,gas,backpack,275,40,60,125
446,7,3,3567,46,plug-in,backpack,200,40,unlimited,125
446,8,1,3568,484,battery,backpack,100,8,200,270
446,8,2,3568,114,gas,backpack,80,40,60,50
446,8,3,3568,382,battery,backpack,200,40,15,125
447,1,1,3569,208,gas,backpack,275,20,200,125
447,1,2,3569,65,plug-in,handheld,80,40,unlimited,270
447,1,3,3569,279,gas,handheld,275,20,200,270
447,2,1,3570,370,battery,backpack,80,20,15,125
447,2,2,3570,298,battery,backpack,80,20,15,50
447,2,3,3570,302,battery,backpack,200,20,15,50
447,3,1,3571,277,gas,handheld,200,20,200,270
447,3,2,3571,82,gas,backpack,80,20,15,50
447,3,3,3571,385,battery,handheld,80,8,60,125
447,4,1,3572,469,battery,handheld,200,20,60,270
447,4,2,3572,415,battery,handheld,275,8,200,125
447,4,3,3572,52,plug-in,backpack,100,8,unlimited,270
447,5,1,3573,31,plug-in,handheld,275,8,unlimited,125
447,5,2,3573,349,battery,handheld,200,20,200,50
447,5,3,3573,308,battery,backpack,100,40,15,50
447,6,1,3574,96,gas,backpack,275,40,15,50
447,6,2,3574,127,gas,handheld,275,8,200,50
447,6,3,3574,134,gas,backpack,200,20,200,50
447,7,1,3575,131,gas,handheld,100,20,200,50
447,7,2,3575,429,battery,handheld,200,40,200,125
447,7,3,3575,324,battery,backpack,100,20,60,50
447,8,1,3576,449,battery,handheld,80,40,15,270
447,8,2,3576,24,plug-in,backpack,275,40,unlimited,50
447,8,3,3576,215,gas,handheld,275,40,200,125
448,1,1,3577,292,battery,backpack,100,8,15,50
448,1,2,3577,178,gas,backpack,80,20,60,125
448,1,3,3577,366,battery,backpack,200,8,15,125
448,2,1,3578,16,plug-in,backpack,275,20,unlimited,50
448,2,2,3578,116,gas,backpack,100,40,60,50
448,2,3,3578,106,gas,backpack,80,20,60,50
448,3,1,3579,166,gas,backpack,200,40,15,125
448,3,2,3579,276,gas,backpack,100,20,200,270
448,3,3,3579,408,battery,backpack,275,40,60,125
448,4,1,3580,348,battery,backpack,100,20,200,50
448,4,2,3580,367,battery,handheld,275,8,15,125
448,4,3,3580,314,battery,backpack,80,8,60,50
448,5,1,3581,70,plug-in,backpack,200,40,unlimited,270
448,5,2,3581,198,gas,backpack,200,8,200,125
448,5,3,3581,484,battery,backpack,100,8,200,270
448,6,1,3582,293,battery,handheld,200,8,15,50
448,6,2,3582,249,gas,handheld,80,20,60,270
448,6,3,3582,92,gas,backpack,100,40,15,50
448,7,1,3583,489,battery,handheld,80,20,200,270
448,7,2,3583,264,gas,backpack,275,40,60,270
448,7,3,3583,77,gas,handheld,200,8,15,50
448,8,1,3584,58,plug-in,backpack,80,20,unlimited,270
448,8,2,3584,131,gas,handheld,100,20,200,50
448,8,3,3584,46,plug-in,backpack,200,40,unlimited,125
449,1,1,3585,353,battery,handheld,80,40,200,50
449,1,2,3585,79,gas,handheld,275,8,15,50
449,1,3,3585,484,battery,backpack,100,8,200,270
449,2,1,3586,52,plug-in,backpack,100,8,unlimited,270
449,2,2,3586,247,gas,handheld,275,8,60,270
449,2,3,3586,429,battery,handheld,200,40,200,125
449,3,1,3587,153,gas,handheld,80,20,15,125
449,3,2,3587,189,gas,handheld,200,40,60,125
449,3,3,3587,302,battery,backpack,200,20,15,50
449,4,1,3588,75,gas,handheld,100,8,15,50
449,4,2,3588,469,battery,handheld,200,20,60,270
449,4,3,3588,163,gas,handheld,100,40,15,125
449,5,1,3589,276,gas,backpack,100,20,200,270
449,5,2,3589,341,battery,handheld,200,8,200,50
449,5,3,3589,188,gas,backpack,100,40,60,125
449,6,1,3590,455,battery,handheld,275,40,15,270
449,6,2,3590,63,plug-in,handheld,275,20,unlimited,270
449,6,3,3590,92,gas,backpack,100,40,15,50
449,7,1,3591,266,gas,backpack,80,8,200,270
449,7,2,3591,373,battery,handheld,200,20,15,125
449,7,3,3591,176,gas,backpack,275,8,60,125
449,8,1,3592,239,gas,handheld,275,40,15,270
449,8,2,3592,203,gas,handheld,100,20,200,125
449,8,3,3592,488,battery,backpack,275,8,200,270
450,1,1,3593,4,plug-in,backpack,100,8,unlimited,50
450,1,2,3593,204,gas,backpack,100,20,200,125
450,1,3,3593,451,battery,handheld,100,40,15,270
450,2,1,3594,252,gas,backpack,100,20,60,270
450,2,2,3594,103,gas,handheld,275,8,60,50
450,2,3,3594,190,gas,backpack,200,40,60,125
450,3,1,3595,103,gas,handheld,275,8,60,50
450,3,2,3595,295,battery,handheld,275,8,15,50
450,3,3,3595,178,gas,backpack,80,20,60,125
450,4,1,3596,283,gas,handheld,100,40,200,270
450,4,2,3596,216,gas,backpack,275,40,200,125
450,4,3,3596,465,battery,handheld,80,20,60,270
450,5,1,3597,229,gas,handheld,200,20,15,270
450,5,2,3597,381,battery,handheld,200,40,15,125
450,5,3,3597,326,battery,backpack,200,20,60,50
450,6,1,3598,185,gas,handheld,80,40,60,125
450,6,2,3598,42,plug-in,backpack,80,40,unlimited,125
450,6,3,3598,291,battery,handheld,100,8,15,50
450,7,1,3599,442,battery,backpack,80,20,15,270
450,7,2,3599,451,battery,handheld,100,40,15,270
450,7,3,3599,290,battery,backpack,80,8,15,50
450,8,1,3600,78,gas,backpack,200,8,15,50
450,8,2,3600,156,gas,backpack,100,20,15,125
450,8,3,3600,35,plug-in,handheld,100,20,unlimited,125
451,1,1,3601,293,battery,handheld,200,8,15,50
451,1,2,3601,238,gas,backpack,200,40,15,270
451,1,3,3601,169,gas,handheld,80,8,60,125
451,2,1,3602,191,gas,handheld,275,40,60,125
451,2,2,3602,82,gas,backpack,80,20,15,50
451,2,3,3602,291,battery,handheld,100,8,15,50
451,3,1,3603,150,gas,backpack,200,8,15,125
451,3,2,3603,101,gas,handheld,200,8,60,50
451,3,3,3603,100,gas,backpack,100,8,60,50
451,4,1,3604,90,gas,backpack,80,40,15,50
451,4,2,3604,140,gas,backpack,100,40,200,50
451,4,3,3604,406,battery,backpack,200,40,60,125
451,5,1,3605,142,gas,backpack,200,40,200,50
451,5,2,3605,419,battery,handheld,100,20,200,125
451,5,3,3605,126,gas,backpack,200,8,200,50
451,6,1,3606,287,gas,handheld,275,40,200,270
451,6,2,3606,150,gas,backpack,200,8,15,125
451,6,3,3606,18,plug-in,backpack,80,40,unlimited,50
451,7,1,3607,408,battery,backpack,275,40,60,125
451,7,2,3607,464,battery,backpack,275,8,60,270
451,7,3,3607,297,battery,handheld,80,20,15,50
451,8,1,3608,418,battery,backpack,80,20,200,125
451,8,2,3608,272,gas,backpack,275,8,200,270
451,8,3,3608,430,battery,backpack,200,40,200,125
452,1,1,3609,330,battery,backpack,80,40,60,50
452,1,2,3609,94,gas,backpack,200,40,15,50
452,1,3,3609,444,battery,backpack,100,20,15,270
452,2,1,3610,456,battery,backpack,275,40,15,270
452,2,2,3610,386,battery,backpack,80,8,60,125
452,2,3,3610,364,battery,backpack,100,8,15,125
452,3,1,3611,179,gas,handheld,100,20,60,125
452,3,2,3611,294,battery,backpack,200,8,15,50
452,3,3,3611,361,battery,handheld,80,8,15,125
452,4,1,3612,55,plug-in,handheld,275,8,unlimited,270
452,4,2,3612,28,plug-in,backpack,100,8,unlimited,125
452,4,3,3612,230,gas,backpack,200,20,15,270
452,5,1,3613,423,battery,handheld,275,20,200,125
452,5,2,3613,135,gas,handheld,275,20,200,50
452,5,3,3613,414,battery,backpack,200,8,200,125
452,6,1,3614,264,gas,backpack,275,40,60,270
452,6,2,3614,36,plug-in,backpack,100,20,unlimited,125
452,6,3,3614,53,plug-in,handheld,200,8,unlimited,270
452,7,1,3615,104,gas,backpack,275,8,60,50
452,7,2,3615,241,gas,handheld,80,8,60,270
452,7,3,3615,382,battery,backpack,200,40,15,125
452,8,1,3616,479,battery,handheld,275,40,60,270
452,8,2,3616,180,gas,backpack,100,20,60,125
452,8,3,3616,76,gas,backpack,100,8,15,50
453,1,1,3617,427,battery,handheld,100,40,200,125
453,1,2,3617,104,gas,backpack,275,8,60,50
453,1,3,3617,27,plug-in,handheld,100,8,unlimited,125
453,2,1,3618,14,plug-in,backpack,200,20,unlimited,50
453,2,2,3618,289,battery,handheld,80,8,15,50
453,2,3,3618,427,battery,handheld,100,40,200,125
453,3,1,3619,388,battery,backpack,100,8,60,125
453,3,2,3619,364,battery,backpack,100,8,15,125
453,3,3,3619,340,battery,backpack,100,8,200,50
453,4,1,3620,70,plug-in,backpack,200,40,unlimited,270
453,4,2,3620,25,plug-in,handheld,80,8,unlimited,125
453,4,3,3620,66,plug-in,backpack,80,40,unlimited,270
453,5,1,3621,175,gas,handheld,275,8,60,125
453,5,2,3621,504,battery,backpack,275,40,200,270
453,5,3,3621,383,battery,handheld,275,40,15,125
453,6,1,3622,237,gas,handheld,200,40,15,270
453,6,2,3622,143,gas,handheld,275,40,200,50
453,6,3,3622,494,battery,backpack,200,20,200,270
453,7,1,3623,498,battery,backpack,80,40,200,270
453,7,2,3623,401,battery,handheld,80,40,60,125
453,7,3,3623,457,battery,handheld,80,8,60,270
453,8,1,3624,309,battery,handheld,200,40,15,50
453,8,2,3624,359,battery,handheld,275,40,200,50
453,8,3,3624,111,gas,handheld,275,20,60,50
454,1,1,3625,399,battery,handheld,275,20,60,125
454,1,2,3625,428,battery,backpack,100,40,200,125
454,1,3,3625,190,gas,backpack,200,40,60,125
454,2,1,3626,56,plug-in,backpack,275,8,unlimited,270
454,2,2,3626,30,plug-in,backpack,200,8,unlimited,125
454,2,3,3626,452,battery,backpack,100,40,15,270
454,3,1,3627,112,gas,backpack,275,20,60,50
454,3,2,3627,209,gas,handheld,80,40,200,125
454,3,3,3627,342,battery,backpack,200,8,200,50
454,4,1,3628,63,plug-in,handheld,275,20,unlimited,270
454,4,2,3628,390,battery,backpack,200,8,60,125
454,4,3,3628,275,gas,handheld,100,20,200,270
454,5,1,3629,495,battery,handheld,275,20,200,270
454,5,2,3629,36,plug-in,backpack,100,20,unlimited,125
454,5,3,3629,13,plug-in,handheld,200,20,unlimited,50
454,6,1,3630,245,gas,handheld,200,8,60,270
454,6,2,3630,237,gas,handheld,200,40,15,270
454,6,3,3630,114,gas,backpack,80,40,60,50
454,7,1,3631,197,gas,handheld,200,8,200,125
454,7,2,3631,259,gas,handheld,100,40,60,270
454,7,3,3631,186,gas,backpack,80,40,60,125
454,8,1,3632,279,gas,handheld,275,20,200,270
454,8,2,3632,202,gas,backpack,80,20,200,125
454,8,3,3632,6,plug-in,backpack,200,8,unlimited,50
455,1,1,3633,474,battery,backpack,80,40,60,270
455,1,2,3633,8,plug-in,backpack,275,8,unlimited,50
455,1,3,3633,349,battery,handheld,200,20,200,50
455,2,1,3634,157,gas,handheld,200,20,15,125
455,2,2,3634,469,battery,handheld,200,20,60,270
455,2,3,3634,464,battery,backpack,275,8,60,270
455,3,1,3635,269,gas,handheld,200,8,200,270
455,3,2,3635,120,gas,backpack,275,40,60,50
455,3,3,3635,14,plug-in,backpack,200,20,unlimited,50
455,4,1,3636,278,gas,backpack,200,20,200,270
455,4,2,3636,193,gas,handheld,80,8,200,125
455,4,3,3636,353,battery,handheld,80,40,200,50
455,5,1,3637,178,gas,backpack,80,20,60,125
455,5,2,3637,438,battery,backpack,200,8,15,270
455,5,3,3637,386,battery,backpack,80,8,60,125
455,6,1,3638,232,gas,backpack,275,20,15,270
455,6,2,3638,299,battery,handheld,100,20,15,50
455,6,3,3638,115,gas,handheld,100,40,60,50
455,7,1,3639,489,battery,handheld,80,20,200,270
455,7,2,3639,129,gas,handheld,80,20,200,50
455,7,3,3639,105,gas,handheld,80,20,60,50
455,8,1,3640,300,battery,backpack,100,20,15,50
455,8,2,3640,372,battery,backpack,100,20,15,125
455,8,3,3640,111,gas,handheld,275,20,60,50
456,1,1,3641,489,battery,handheld,80,20,200,270
456,1,2,3641,180,gas,backpack,100,20,60,125
456,1,3,3641,341,battery,handheld,200,8,200,50
456,2,1,3642,291,battery,handheld,100,8,15,50
456,2,2,3642,399,battery,handheld,275,20,60,125
456,2,3,3642,75,gas,handheld,100,8,15,50
456,3,1,3643,134,gas,backpack,200,20,200,50
456,3,2,3643,503,battery,handheld,275,40,200,270
456,3,3,3643,158,gas,backpack,200,20,15,125
456,4,1,3644,183,gas,handheld,275,20,60,125
456,4,2,3644,194,gas,backpack,80,8,200,125
456,4,3,3644,126,gas,backpack,200,8,200,50
456,5,1,3645,396,battery,backpack,100,20,60,125
456,5,2,3645,106,gas,backpack,80,20,60,50
456,5,3,3645,156,gas,backpack,100,20,15,125
456,6,1,3646,22,plug-in,backpack,200,40,unlimited,50
456,6,2,3646,270,gas,backpack,200,8,200,270
456,6,3,3646,77,gas,handheld,200,8,15,50
456,7,1,3647,201,gas,handheld,80,20,200,125
456,7,2,3647,301,battery,handheld,200,20,15,50
456,7,3,3647,108,gas,backpack,100,20,60,50
456,8,1,3648,488,battery,backpack,275,8,200,270
456,8,2,3648,244,gas,backpack,100,8,60,270
456,8,3,3648,311,battery,handheld,275,40,15,50
457,1,1,3649,359,battery,handheld,275,40,200,50
457,1,2,3649,49,plug-in,handheld,80,8,unlimited,270
457,1,3,3649,425,battery,handheld,80,40,200,125
457,2,1,3650,294,battery,backpack,200,8,15,50
457,2,2,3650,321,battery,handheld,80,20,60,50
457,2,3,3650,361,battery,handheld,80,8,15,125
457,3,1,3651,74,gas,backpack,80,8,15,50
457,3,2,3651,43,plug-in,handheld,100,40,unlimited,125
457,3,3,3651,394,battery,backpack,80,20,60,125
457,4,1,3652,289,battery,handheld,80,8,15,50
457,4,2,3652,168,gas,backpack,275,40,15,125
457,4,3,3652,321,battery,handheld,80,20,60,50
457,5,1,3653,118,gas,backpack,200,40,60,50
457,5,2,3653,68,plug-in,backpack,100,40,unlimited,270
457,5,3,3653,262,gas,backpack,200,40,60,270
457,6,1,3654,295,battery,handheld,275,8,15,50
457,6,2,3654,80,gas,backpack,275,8,15,50
457,6,3,3654,136,gas,backpack,275,20,200,50
457,7,1,3655,118,gas,backpack,200,40,60,50
457,7,2,3655,355,battery,handheld,100,40,200,50
457,7,3,3655,104,gas,backpack,275,8,60,50
457,8,1,3656,373,battery,handheld,200,20,15,125
457,8,2,3656,297,battery,handheld,80,20,15,50
457,8,3,3656,364,battery,backpack,100,8,15,125
458,1,1,3657,410,battery,backpack,80,8,200,125
458,1,2,3657,439,battery,handheld,275,8,15,270
458,1,3,3657,406,battery,backpack,200,40,60,125
458,2,1,3658,333,battery,handheld,200,40,60,50
458,2,2,3658,385,battery,handheld,80,8,60,125
458,2,3,3658,437,battery,handheld,200,8,15,270
458,3,1,3659,22,plug-in,backpack,200,40,unlimited,50
458,3,2,3659,435,battery,handheld,100,8,15,270
458,3,3,3659,166,gas,backpack,200,40,15,125
458,4,1,3660,252,gas,backpack,100,20,60,270
458,4,2,3660,20,plug-in,backpack,100,40,unlimited,50
458,4,3,3660,476,battery,backpack,100,40,60,270
458,5,1,3661,279,gas,handheld,275,20,200,270
458,5,2,3661,432,battery,backpack,275,40,200,125
458,5,3,3661,144,gas,backpack,275,40,200,50
458,6,1,3662,151,gas,handheld,275,8,15,125
458,6,2,3662,333,battery,handheld,200,40,60,50
458,6,3,3662,46,plug-in,backpack,200,40,unlimited,125
458,7,1,3663,42,plug-in,backpack,80,40,unlimited,125
458,7,2,3663,422,battery,backpack,200,20,200,125
458,7,3,3663,237,gas,handheld,200,40,15,270
458,8,1,3664,155,gas,handheld,100,20,15,125
458,8,2,3664,193,gas,handheld,80,8,200,125
458,8,3,3664,88,gas,backpack,275,20,15,50
459,1,1,3665,120,gas,backpack,275,40,60,50
459,1,2,3665,316,battery,backpack,100,8,60,50
459,1,3,3665,318,battery,backpack,200,8,60,50
459,2,1,3666,331,battery,handheld,100,40,60,50
459,2,2,3666,57,plug-in,handheld,80,20,unlimited,270
459,2,3,3666,469,battery,handheld,200,20,60,270
459,3,1,3667,332,battery,backpack,100,40,60,50
459,3,2,3667,378,battery,backpack,80,40,15,125
459,3,3,3667,316,battery,backpack,100,8,60,50
459,4,1,3668,6,plug-in,backpack,200,8,unlimited,50
459,4,2,3668,145,gas,handheld,80,8,15,125
459,4,3,3668,199,gas,handheld,275,8,200,125
459,5,1,3669,72,plug-in,backpack,275,40,unlimited,270
459,5,2,3669,115,gas,handheld,100,40,60,50
459,5,3,3669,426,battery,backpack,80,40,200,125
459,6,1,3670,184,gas,backpack,275,20,60,125
459,6,2,3670,216,gas,backpack,275,40,200,125
459,6,3,3670,3,plug-in,handheld,100,8,unlimited,50
459,7,1,3671,126,gas,backpack,200,8,200,50
459,7,2,3671,103,gas,handheld,275,8,60,50
459,7,3,3671,165,gas,handheld,200,40,15,125
459,8,1,3672,299,battery,handheld,100,20,15,50
459,8,2,3672,298,battery,backpack,80,20,15,50
459,8,3,3672,46,plug-in,backpack,200,40,unlimited,125
460,1,1,3673,140,gas,backpack,100,40,200,50
460,1,2,3673,439,battery,handheld,275,8,15,270
460,1,3,3673,448,battery,backpack,275,20,15,270
460,2,1,3674,299,battery,handheld,100,20,15,50
460,2,2,3674,204,gas,backpack,100,20,200,125
460,2,3,3674,29,plug-in,handheld,200,8,unlimited,125
460,3,1,3675,504,battery,backpack,275,40,200,270
460,3,2,3675,173,gas,handheld,200,8,60,125
460,3,3,3675,107,gas,handheld,100,20,60,50
460,4,1,3676,128,gas,backpack,275,8,200,50
460,4,2,3676,66,plug-in,backpack,80,40,unlimited,270
460,4,3,3676,183,gas,handheld,275,20,60,125
460,5,1,3677,456,battery,backpack,275,40,15,270
460,5,2,3677,34,plug-in,backpack,80,20,unlimited,125
460,5,3,3677,38,plug-in,backpack,200,20,unlimited,125
460,6,1,3678,413,battery,handheld,200,8,200,125
460,6,2,3678,370,battery,backpack,80,20,15,125
460,6,3,3678,89,gas,handheld,80,40,15,50
460,7,1,3679,227,gas,handheld,100,20,15,270
460,7,2,3679,486,battery,backpack,200,8,200,270
460,7,3,3679,48,plug-in,backpack,275,40,unlimited,125
460,8,1,3680,182,gas,backpack,200,20,60,125
460,8,2,3680,75,gas,handheld,100,8,15,50
460,8,3,3680,259,gas,handheld,100,40,60,270
461,1,1,3681,418,battery,backpack,80,20,200,125
461,1,2,3681,440,battery,backpack,275,8,15,270
461,1,3,3681,140,gas,backpack,100,40,200,50
461,2,1,3682,364,battery,backpack,100,8,15,125
461,2,2,3682,100,gas,backpack,100,8,60,50
461,2,3,3682,420,battery,backpack,100,20,200,125
461,3,1,3683,178,gas,backpack,80,20,60,125
461,3,2,3683,42,plug-in,backpack,80,40,unlimited,125
461,3,3,3683,291,battery,handheld,100,8,15,50
461,4,1,3684,346,battery,backpack,80,20,200,50
461,4,2,3684,148,gas,backpack,100,8,15,125
461,4,3,3684,479,battery,handheld,275,40,60,270
461,5,1,3685,55,plug-in,handheld,275,8,unlimited,270
461,5,2,3685,142,gas,backpack,200,40,200,50
461,5,3,3685,34,plug-in,backpack,80,20,unlimited,125
461,6,1,3686,376,battery,backpack,275,20,15,125
461,6,2,3686,214,gas,backpack,200,40,200,125
461,6,3,3686,271,gas,handheld,275,8,200,270
461,7,1,3687,241,gas,handheld,80,8,60,270
461,7,2,3687,439,battery,handheld,275,8,15,270
461,7,3,3687,328,battery,backpack,275,20,60,50
461,8,1,3688,216,gas,backpack,275,40,200,125
461,8,2,3688,54,plug-in,backpack,200,8,unlimited,270
461,8,3,3688,420,battery,backpack,100,20,200,125
462,1,1,3689,103,gas,handheld,275,8,60,50
462,1,2,3689,486,battery,backpack,200,8,200,270
462,1,3,3689,212,gas,backpack,100,40,200,125
462,2,1,3690,68,plug-in,backpack,100,40,unlimited,270
462,2,2,3690,17,plug-in,handheld,80,40,unlimited,50
462,2,3,3690,365,battery,handheld,200,8,15,125
462,3,1,3691,316,battery,backpack,100,8,60,50
462,3,2,3691,328,battery,backpack,275,20,60,50
462,3,3,3691,264,gas,backpack,275,40,60,270
462,4,1,3692,57,plug-in,handheld,80,20,unlimited,270
462,4,2,3692,98,gas,backpack,80,8,60,50
462,4,3,3692,433,battery,handheld,80,8,15,270
462,5,1,3693,353,battery,handheld,80,40,200,50
462,5,2,3693,187,gas,handheld,100,40,60,125
462,5,3,3693,481,battery,handheld,80,8,200,270
462,6,1,3694,464,battery,backpack,275,8,60,270
462,6,2,3694,342,battery,backpack,200,8,200,50
462,6,3,3694,426,battery,backpack,80,40,200,125
462,7,1,3695,247,gas,handheld,275,8,60,270
462,7,2,3695,164,gas,backpack,100,40,15,125
462,7,3,3695,355,battery,handheld,100,40,200,50
462,8,1,3696,237,gas,handheld,200,40,15,270
462,8,2,3696,145,gas,handheld,80,8,15,125
462,8,3,3696,24,plug-in,backpack,275,40,unlimited,50
463,1,1,3697,243,gas,handheld,100,8,60,270
463,1,2,3697,425,battery,handheld,80,40,200,125
463,1,3,3697,116,gas,backpack,100,40,60,50
463,2,1,3698,184,gas,backpack,275,20,60,125
463,2,2,3698,213,gas,handheld,200,40,200,125
463,2,3,3698,247,gas,handheld,275,8,60,270
463,3,1,3699,381,battery,handheld,200,40,15,125
463,3,2,3699,485,battery,handheld,200,8,200,270
463,3,3,3699,493,battery,handheld,200,20,200,270
463,4,1,3700,436,battery,backpack,100,8,15,270
463,4,2,3700,294,battery,backpack,200,8,15,50
463,4,3,3700,394,battery,backpack,80,20,60,125
463,5,1,3701,354,battery,backpack,80,40,200,50
463,5,2,3701,470,battery,backpack,200,20,60,270
